2018-06-24 16:46:40 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-06-24 16:46:47 INFO  DAGScheduler:54 - Got job 8 (parquet at CountVectorizer.scala:308) with 1 output partitions
2018-06-24 16:46:47 INFO  DAGScheduler:54 - Final stage: ResultStage 8 (parquet at CountVectorizer.scala:308)
2018-06-24 16:46:47 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:47 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:47 INFO  DAGScheduler:54 - Submitting ResultStage 8 (MapPartitionsRDD[18] at parquet at CountVectorizer.scala:308), which has no missing parents
2018-06-24 16:46:47 INFO  MemoryStore:54 - Block broadcast_16 stored as values in memory (estimated size 70.2 KB, free 413.3 MB)
2018-06-24 16:46:47 INFO  MemoryStore:54 - Block broadcast_16_piece0 stored as bytes in memory (estimated size 24.9 KB, free 413.3 MB)
2018-06-24 16:46:47 INFO  BlockManagerInfo:54 - Added broadcast_16_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 24.9 KB, free: 413.9 MB)
2018-06-24 16:46:47 INFO  SparkContext:54 - Created broadcast 16 from broadcast at DAGScheduler.scala:1039
2018-06-24 16:46:47 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 8 (MapPartitionsRDD[18] at parquet at CountVectorizer.scala:308) (first 15 tasks are for partitions Vector(0))
2018-06-24 16:46:47 INFO  TaskSchedulerImpl:54 - Adding task set 8.0 with 1 tasks
2018-06-24 16:46:47 INFO  TaskSetManager:54 - Starting task 0.0 in stage 8.0 (TID 8, localhost, executor driver, partition 0, PROCESS_LOCAL, 8137 bytes)
2018-06-24 16:46:47 INFO  Executor:54 - Running task 0.0 in stage 8.0 (TID 8)
2018-06-24 16:46:48 INFO  Executor:54 - Finished task 0.0 in stage 8.0 (TID 8). 1638 bytes result sent to driver
2018-06-24 16:46:48 INFO  TaskSetManager:54 - Finished task 0.0 in stage 8.0 (TID 8) in 261 ms on localhost (executor driver) (1/1)
2018-06-24 16:46:48 INFO  TaskSchedulerImpl:54 - Removed TaskSet 8.0, whose tasks have all completed, from pool 
2018-06-24 16:46:48 INFO  DAGScheduler:54 - ResultStage 8 (parquet at CountVectorizer.scala:308) finished in 0.310 s
2018-06-24 16:46:48 INFO  DAGScheduler:54 - Job 8 finished: parquet at CountVectorizer.scala:308, took 0.313599 s
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 205
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 216
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 208
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 214
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 220
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 206
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 222
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 215
2018-06-24 16:46:49 INFO  BlockManagerInfo:54 - Removed broadcast_16_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 24.9 KB, free: 413.9 MB)
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 207
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 224
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 212
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 221
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 218
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 204
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 209
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 203
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 201
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 223
2018-06-24 16:46:49 INFO  BlockManagerInfo:54 - Removed broadcast_10_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 22.9 KB, free: 413.9 MB)
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 219
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 210
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 211
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 217
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 202
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 213
2018-06-24 16:46:49 INFO  ContextCleaner:54 - Cleaned accumulator 225
2018-06-24 16:46:50 INFO  FileSourceStrategy:54 - Pruning directories with: 
2018-06-24 16:46:50 INFO  FileSourceStrategy:54 - Post-Scan Filters: 
2018-06-24 16:46:50 INFO  FileSourceStrategy:54 - Output Data Schema: struct<vocabulary: array<string>>
2018-06-24 16:46:50 INFO  FileSourceScanExec:54 - Pushed Filters: 
2018-06-24 16:46:50 INFO  CodeGenerator:54 - Code generated in 439.127058 ms
2018-06-24 16:46:51 INFO  CodeGenerator:54 - Code generated in 88.433037 ms
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_17 stored as values in memory (estimated size 279.6 KB, free 413.4 MB)
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_17_piece0 stored as bytes in memory (estimated size 24.0 KB, free 413.4 MB)
2018-06-24 16:46:51 INFO  BlockManagerInfo:54 - Added broadcast_17_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 24.0 KB, free: 413.9 MB)
2018-06-24 16:46:51 INFO  SparkContext:54 - Created broadcast 17 from head at CountVectorizer.scala:310
2018-06-24 16:46:51 INFO  FileSourceScanExec:54 - Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes.
2018-06-24 16:46:51 INFO  SparkContext:54 - Starting job: head at CountVectorizer.scala:310
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Got job 9 (head at CountVectorizer.scala:310) with 1 output partitions
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Final stage: ResultStage 9 (head at CountVectorizer.scala:310)
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Submitting ResultStage 9 (MapPartitionsRDD[22] at head at CountVectorizer.scala:310), which has no missing parents
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_18 stored as values in memory (estimated size 10.0 KB, free 413.4 MB)
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_18_piece0 stored as bytes in memory (estimated size 4.7 KB, free 413.4 MB)
2018-06-24 16:46:51 INFO  BlockManagerInfo:54 - Added broadcast_18_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 4.7 KB, free: 413.9 MB)
2018-06-24 16:46:51 INFO  SparkContext:54 - Created broadcast 18 from broadcast at DAGScheduler.scala:1039
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 9 (MapPartitionsRDD[22] at head at CountVectorizer.scala:310) (first 15 tasks are for partitions Vector(0))
2018-06-24 16:46:51 INFO  TaskSchedulerImpl:54 - Adding task set 9.0 with 1 tasks
2018-06-24 16:46:51 INFO  TaskSetManager:54 - Starting task 0.0 in stage 9.0 (TID 9, localhost, executor driver, partition 0, PROCESS_LOCAL, 8450 bytes)
2018-06-24 16:46:51 INFO  Executor:54 - Running task 0.0 in stage 9.0 (TID 9)
2018-06-24 16:46:51 INFO  FileScanRDD:54 - Reading File path: file:///home/ubuntu/assignment/a3/A3_DB/standford_500.logreg.model/stages/2_CountVectorizer_4b54bcf5f53977fdb584/data/part-00000-8d27ada6-f2e9-47c9-93ee-8cb4c75eef6b-c000.snappy.parquet, range: 0-1815, partition values: [empty row]
2018-06-24 16:46:51 INFO  ParquetReadSupport:54 - Going to read the following fields from the Parquet file:

Parquet form:
message spark_schema {
  optional group vocabulary (LIST) {
    repeated group list {
      optional binary element (UTF8);
    }
  }
}

Catalyst form:
StructType(StructField(vocabulary,ArrayType(StringType,true),true))
       
2018-06-24 16:46:51 INFO  CodeGenerator:54 - Code generated in 44.091881 ms
2018-06-24 16:46:51 INFO  InternalParquetRecordReader:183 - RecordReader initialized will read a total of 1 records.
2018-06-24 16:46:51 INFO  InternalParquetRecordReader:124 - at row 0. reading next block
2018-06-24 16:46:51 INFO  CodecPool:181 - Got brand-new decompressor [.snappy]
2018-06-24 16:46:51 INFO  InternalParquetRecordReader:133 - block read in memory in 40 ms. row count = 1
2018-06-24 16:46:51 INFO  Executor:54 - Finished task 0.0 in stage 9.0 (TID 9). 3433 bytes result sent to driver
2018-06-24 16:46:51 INFO  TaskSetManager:54 - Finished task 0.0 in stage 9.0 (TID 9) in 541 ms on localhost (executor driver) (1/1)
2018-06-24 16:46:51 INFO  TaskSchedulerImpl:54 - Removed TaskSet 9.0, whose tasks have all completed, from pool 
2018-06-24 16:46:51 INFO  DAGScheduler:54 - ResultStage 9 (head at CountVectorizer.scala:310) finished in 0.585 s
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Job 9 finished: head at CountVectorizer.scala:310, took 0.597640 s
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_19 stored as values in memory (estimated size 238.7 KB, free 413.1 MB)
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_19_piece0 stored as bytes in memory (estimated size 23.0 KB, free 413.1 MB)
2018-06-24 16:46:51 INFO  BlockManagerInfo:54 - Added broadcast_19_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 23.0 KB, free: 413.9 MB)
2018-06-24 16:46:51 INFO  SparkContext:54 - Created broadcast 19 from textFile at ReadWrite.scala:387
2018-06-24 16:46:51 INFO  FileInputFormat:249 - Total input paths to process : 1
2018-06-24 16:46:51 INFO  SparkContext:54 - Starting job: first at ReadWrite.scala:387
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Got job 10 (first at ReadWrite.scala:387) with 1 output partitions
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Final stage: ResultStage 10 (first at ReadWrite.scala:387)
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Submitting ResultStage 10 (standford_500.logreg.model/stages/3_LogisticRegression_494d87f0edd8652d380c/metadata MapPartitionsRDD[24] at textFile at ReadWrite.scala:387), which has no missing parents
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_20 stored as values in memory (estimated size 3.4 KB, free 413.1 MB)
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_20_piece0 stored as bytes in memory (estimated size 2039.0 B, free 413.1 MB)
2018-06-24 16:46:51 INFO  BlockManagerInfo:54 - Added broadcast_20_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 2039.0 B, free: 413.9 MB)
2018-06-24 16:46:51 INFO  SparkContext:54 - Created broadcast 20 from broadcast at DAGScheduler.scala:1039
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 10 (standford_500.logreg.model/stages/3_LogisticRegression_494d87f0edd8652d380c/metadata MapPartitionsRDD[24] at textFile at ReadWrite.scala:387) (first 15 tasks are for partitions Vector(0))
2018-06-24 16:46:51 INFO  TaskSchedulerImpl:54 - Adding task set 10.0 with 1 tasks
2018-06-24 16:46:51 INFO  TaskSetManager:54 - Starting task 0.0 in stage 10.0 (TID 10, localhost, executor driver, partition 0, PROCESS_LOCAL, 7981 bytes)
2018-06-24 16:46:51 INFO  Executor:54 - Running task 0.0 in stage 10.0 (TID 10)
2018-06-24 16:46:51 INFO  HadoopRDD:54 - Input split: file:/home/ubuntu/assignment/a3/A3_DB/standford_500.logreg.model/stages/3_LogisticRegression_494d87f0edd8652d380c/metadata/part-00000:0+479
2018-06-24 16:46:51 INFO  Executor:54 - Finished task 0.0 in stage 10.0 (TID 10). 1278 bytes result sent to driver
2018-06-24 16:46:51 INFO  TaskSetManager:54 - Finished task 0.0 in stage 10.0 (TID 10) in 5 ms on localhost (executor driver) (1/1)
2018-06-24 16:46:51 INFO  TaskSchedulerImpl:54 - Removed TaskSet 10.0, whose tasks have all completed, from pool 
2018-06-24 16:46:51 INFO  DAGScheduler:54 - ResultStage 10 (first at ReadWrite.scala:387) finished in 0.016 s
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Job 10 finished: first at ReadWrite.scala:387, took 0.022714 s
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_21 stored as values in memory (estimated size 238.7 KB, free 412.9 MB)
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 270
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 271
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 273
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 267
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 276
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 260
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 280
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 274
2018-06-24 16:46:51 INFO  BlockManagerInfo:54 - Removed broadcast_20_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 2039.0 B, free: 413.9 MB)
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 272
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 278
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 269
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 256
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 259
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 264
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 279
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 262
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 275
2018-06-24 16:46:51 INFO  BlockManagerInfo:54 - Removed broadcast_19_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 23.0 KB, free: 413.9 MB)
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 266
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 257
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 258
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 263
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 261
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 277
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 268
2018-06-24 16:46:51 INFO  ContextCleaner:54 - Cleaned accumulator 265
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_21_piece0 stored as bytes in memory (estimated size 23.0 KB, free 413.1 MB)
2018-06-24 16:46:51 INFO  BlockManagerInfo:54 - Added broadcast_21_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 23.0 KB, free: 413.9 MB)
2018-06-24 16:46:51 INFO  SparkContext:54 - Created broadcast 21 from textFile at ReadWrite.scala:387
2018-06-24 16:46:51 INFO  FileInputFormat:249 - Total input paths to process : 1
2018-06-24 16:46:51 INFO  SparkContext:54 - Starting job: first at ReadWrite.scala:387
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Got job 11 (first at ReadWrite.scala:387) with 1 output partitions
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Final stage: ResultStage 11 (first at ReadWrite.scala:387)
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:51 INFO  DAGScheduler:54 - Submitting ResultStage 11 (standford_500.logreg.model/stages/3_LogisticRegression_494d87f0edd8652d380c/metadata MapPartitionsRDD[26] at textFile at ReadWrite.scala:387), which has no missing parents
2018-06-24 16:46:51 INFO  MemoryStore:54 - Block broadcast_22 stored as values in memory (estimated size 3.4 KB, free 413.1 MB)
2018-06-24 16:46:52 INFO  MemoryStore:54 - Block broadcast_22_piece0 stored as bytes in memory (estimated size 2039.0 B, free 413.1 MB)
2018-06-24 16:46:52 INFO  BlockManagerInfo:54 - Added broadcast_22_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 2039.0 B, free: 413.9 MB)
2018-06-24 16:46:52 INFO  SparkContext:54 - Created broadcast 22 from broadcast at DAGScheduler.scala:1039
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 11 (standford_500.logreg.model/stages/3_LogisticRegression_494d87f0edd8652d380c/metadata MapPartitionsRDD[26] at textFile at ReadWrite.scala:387) (first 15 tasks are for partitions Vector(0))
2018-06-24 16:46:52 INFO  TaskSchedulerImpl:54 - Adding task set 11.0 with 1 tasks
2018-06-24 16:46:52 INFO  TaskSetManager:54 - Starting task 0.0 in stage 11.0 (TID 11, localhost, executor driver, partition 0, PROCESS_LOCAL, 7981 bytes)
2018-06-24 16:46:52 INFO  Executor:54 - Running task 0.0 in stage 11.0 (TID 11)
2018-06-24 16:46:52 INFO  HadoopRDD:54 - Input split: file:/home/ubuntu/assignment/a3/A3_DB/standford_500.logreg.model/stages/3_LogisticRegression_494d87f0edd8652d380c/metadata/part-00000:0+479
2018-06-24 16:46:52 INFO  Executor:54 - Finished task 0.0 in stage 11.0 (TID 11). 1278 bytes result sent to driver
2018-06-24 16:46:52 INFO  TaskSetManager:54 - Finished task 0.0 in stage 11.0 (TID 11) in 7 ms on localhost (executor driver) (1/1)
2018-06-24 16:46:52 INFO  TaskSchedulerImpl:54 - Removed TaskSet 11.0, whose tasks have all completed, from pool 
2018-06-24 16:46:52 INFO  DAGScheduler:54 - ResultStage 11 (first at ReadWrite.scala:387) finished in 0.020 s
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Job 11 finished: first at ReadWrite.scala:387, took 0.024170 s
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 283
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 294
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 302
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 285
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 293
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 287
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 292
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 300
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 305
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 284
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 301
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 291
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 282
2018-06-24 16:46:52 INFO  BlockManagerInfo:54 - Removed broadcast_21_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 23.0 KB, free: 413.9 MB)
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 296
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 289
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 297
2018-06-24 16:46:52 INFO  BlockManagerInfo:54 - Removed broadcast_22_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 2039.0 B, free: 413.9 MB)
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 286
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 299
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 290
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 281
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 303
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 295
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 288
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 304
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 298
2018-06-24 16:46:52 INFO  SparkContext:54 - Starting job: load at LogisticRegression.scala:1247
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Got job 12 (load at LogisticRegression.scala:1247) with 1 output partitions
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Final stage: ResultStage 12 (load at LogisticRegression.scala:1247)
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Submitting ResultStage 12 (MapPartitionsRDD[28] at load at LogisticRegression.scala:1247), which has no missing parents
2018-06-24 16:46:52 INFO  MemoryStore:54 - Block broadcast_23 stored as values in memory (estimated size 70.2 KB, free 413.3 MB)
2018-06-24 16:46:52 INFO  MemoryStore:54 - Block broadcast_23_piece0 stored as bytes in memory (estimated size 24.9 KB, free 413.3 MB)
2018-06-24 16:46:52 INFO  BlockManagerInfo:54 - Added broadcast_23_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 24.9 KB, free: 413.9 MB)
2018-06-24 16:46:52 INFO  SparkContext:54 - Created broadcast 23 from broadcast at DAGScheduler.scala:1039
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 12 (MapPartitionsRDD[28] at load at LogisticRegression.scala:1247) (first 15 tasks are for partitions Vector(0))
2018-06-24 16:46:52 INFO  TaskSchedulerImpl:54 - Adding task set 12.0 with 1 tasks
2018-06-24 16:46:52 INFO  TaskSetManager:54 - Starting task 0.0 in stage 12.0 (TID 12, localhost, executor driver, partition 0, PROCESS_LOCAL, 8140 bytes)
2018-06-24 16:46:52 INFO  Executor:54 - Running task 0.0 in stage 12.0 (TID 12)
2018-06-24 16:46:52 INFO  Executor:54 - Finished task 0.0 in stage 12.0 (TID 12). 2283 bytes result sent to driver
2018-06-24 16:46:52 INFO  TaskSetManager:54 - Finished task 0.0 in stage 12.0 (TID 12) in 40 ms on localhost (executor driver) (1/1)
2018-06-24 16:46:52 INFO  TaskSchedulerImpl:54 - Removed TaskSet 12.0, whose tasks have all completed, from pool 
2018-06-24 16:46:52 INFO  DAGScheduler:54 - ResultStage 12 (load at LogisticRegression.scala:1247) finished in 0.063 s
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Job 12 finished: load at LogisticRegression.scala:1247, took 0.069240 s
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 328
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 310
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 311
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 315
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 314
2018-06-24 16:46:52 INFO  BlockManagerInfo:54 - Removed broadcast_23_piece0 on ip-172-31-29-64.ca-central-1.compute.internal:36508 in memory (size: 24.9 KB, free: 413.9 MB)
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 313
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 329
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 323
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 322
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 312
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 320
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 327
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 316
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 306
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 318
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 319
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 325
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 326
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 321
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 330
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 308
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 307
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 324
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 317
2018-06-24 16:46:52 INFO  ContextCleaner:54 - Cleaned accumulator 309
2018-06-24 16:46:52 INFO  FileSourceStrategy:54 - Pruning directories with: 
2018-06-24 16:46:52 INFO  FileSourceStrategy:54 - Post-Scan Filters: 
2018-06-24 16:46:52 INFO  FileSourceStrategy:54 - Output Data Schema: struct<numClasses: int, numFeatures: int, interceptVector: vector, coefficientMatrix: matrix, isMultinomial: boolean ... 3 more fields>
2018-06-24 16:46:52 INFO  FileSourceScanExec:54 - Pushed Filters: 
2018-06-24 16:46:52 INFO  CodeGenerator:54 - Code generated in 39.94061 ms
2018-06-24 16:46:52 INFO  CodeGenerator:54 - Code generated in 150.82608 ms
2018-06-24 16:46:52 INFO  MemoryStore:54 - Block broadcast_24 stored as values in memory (estimated size 285.4 KB, free 413.1 MB)
2018-06-24 16:46:52 INFO  MemoryStore:54 - Block broadcast_24_piece0 stored as bytes in memory (estimated size 24.7 KB, free 413.1 MB)
2018-06-24 16:46:52 INFO  BlockManagerInfo:54 - Added broadcast_24_piece0 in memory on ip-172-31-29-64.ca-central-1.compute.internal:36508 (size: 24.7 KB, free: 413.9 MB)
2018-06-24 16:46:52 INFO  SparkContext:54 - Created broadcast 24 from head at LogisticRegression.scala:1265
2018-06-24 16:46:52 INFO  FileSourceScanExec:54 - Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes.
2018-06-24 16:46:52 INFO  SparkContext:54 - Starting job: head at LogisticRegression.scala:1265
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Got job 13 (head at LogisticRegression.scala:1265) with 1 output partitions
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Final stage: ResultStage 13 (head at LogisticRegression.scala:1265)
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Parents of final stage: List()
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Missing parents: List()
2018-06-24 16:46:52 INFO  DAGScheduler:54 - Submitting ResultStage 13 (MapPartitionsRDD[32] at head at LogisticRegression.scala:1265), which has no missing parents
2018-06-24 16:46:52 INFO  MemoryStore:54 - Block broadcast_25 stored as values in memory (estimated size 29.3 KB, free 413.0 MB)
